Position,Moreinfo,Looking For,Highlights,Primary Keyword,English Level,Experience Years,CV,CV_lang,id,__index_level_0__
Junior UI/UX Designer,"I worked for three more than 6 months, all the time I work on freelancing, I may have a lot of projects on some of them. 
In my work, I mainly use tools such as figma and photoshop, I also use google sheets and surveys to analyze the flow of users. Now I really want to find a job in a good company in order to be able to grow and develop in an experienced team. In the future, I want to learn graphic design.



Досвід роботи трохи більше 6 місяців, весь цей час працюю на фрілансі, маю наразі декілька проектів над якими працюю. У своїй роботі я переважно використовую такі інструменти як фігма і фотошоп, також я використовую гугл таблиці та опитування для проведення аналізу потоку користувачів. 
Зараз дуже хочу знайти роботу в хорошій компанії, щоб мати змогу рости та мати досвід роботи в колективі. У майбутньому хочу освоїти графічний дизайн.",,,Design,pre,0.5,"
I worked for three more than 6 months, all the time I work on freelancing, I may have a lot of projects on some of them. 
In my work, I mainly use tools such as figma and photoshop, I also use google sheets and surveys to analyze the flow of users. Now I really want to find a job in a good company in order to be able to grow and develop in an experienced team. In the future, I want to learn graphic design.



Досвід роботи трохи більше 6 місяців, весь цей час працюю на фрілансі, маю наразі декілька проектів над якими працюю. У своїй роботі я переважно використовую такі інструменти як фігма і фотошоп, також я використовую гугл таблиці та опитування для проведення аналізу потоку користувачів. 
Зараз дуже хочу знайти роботу в хорошій компанії, щоб мати змогу рости та мати досвід роботи в колективі. У майбутньому хочу освоїти графічний дизайн.
",uk,8b27f6fc-bfb0-5c5c-b948-e37127617925,11104
Junior UI/UX Designer,"Junior UI/UX Designer

IT School GOIT
 Курс ""UI/UX Designer"" Період: лютий 2023 – зараз.

Отримано навички роботи у програмі Figma, Adobe Illustrator, Adobe Photoshop. 
UI part:
-visual hierarchy;
-composition;
-coloristics;
-typography;
-UI Kit.

UX part:
-interactive prototype;
-responsive design.
-design thinking;

UX research:
- competitor analysis;
- personas and empathy maps;
- user flow;
- prototyping;


As a UI/UX designer, I'm open to opportunities, motivated, and ready to work. I have strong empathy and understand user needs. My skills and enthusiasm make me a valuable addition to any team.

My projects:
Redesign ""Ola-La""
The redesign of the cosmetic center resulted in the following conclusions:
- Enhanced aesthetics
- User-friendly interface
- Improved information organization
- Professionalism
- Enhanced customer communication

Next project - Team Project ""Be like at home""
As part of our team project, we collaborated on developing an innovative website for housing rentals, focusing on user convenience, attractive design, and reliable functionality.
During the team project, I honed my skills in teamwork, communication, and collaboration with colleagues. I also developed project management skills, including working with deadlines and taking responsibility for my role in the project. Through working with different experts, I gained additional knowledge and skills in website development and the use of relevant tools and technologies.","Є бажання працювати у дружньому колективі, де колеги поважають та допомагають один одному.",,Design,basic,0.0,"
Junior UI/UX Designer

IT School GOIT
 Курс ""UI/UX Designer"" Період: лютий 2023 – зараз.

Отримано навички роботи у програмі Figma, Adobe Illustrator, Adobe Photoshop. 
UI part:
-visual hierarchy;
-composition;
-coloristics;
-typography;
-UI Kit.

UX part:
-interactive prototype;
-responsive design.
-design thinking;

UX research:
- competitor analysis;
- personas and empathy maps;
- user flow;
- prototyping;


As a UI/UX designer, I'm open to opportunities, motivated, and ready to work. I have strong empathy and understand user needs. My skills and enthusiasm make me a valuable addition to any team.

My projects:
Redesign ""Ola-La""
The redesign of the cosmetic center resulted in the following conclusions:
- Enhanced aesthetics
- User-friendly interface
- Improved information organization
- Professionalism
- Enhanced customer communication

Next project - Team Project ""Be like at home""
As part of our team project, we collaborated on developing an innovative website for housing rentals, focusing on user convenience, attractive design, and reliable functionality.
During the team project, I honed my skills in teamwork, communication, and collaboration with colleagues. I also developed project management skills, including working with deadlines and taking responsibility for my role in the project. Through working with different experts, I gained additional knowledge and skills in website development and the use of relevant tools and technologies.
Є бажання працювати у дружньому колективі, де колеги поважають та допомагають один одному.",uk,c8984ce3-6802-54b9-a008-59c17e9d30b6,11105
Junior UI/UX Designer,"Junior UI/UX Designer з комерційним досвідом роботи. Маю досвід роботи понад 6 місяців на фрілансі. Наразі продовжую працювати на фріланс основі та прокачувати свої навички UI/UX Designer та маю велике бажання розвиватися в компанії задля концентрації уваги якісної роботи на посаді. 
Готова працювати помічником web дизайнера та UI/UX дизайнера задля напрацювання досвіду","Очікую нові цікаві проекти. Готова, що не завжди буде легко, так як маю ціль стати гарним спеціалістом у сфері UI/UX Designer","Успішне проходження курсу ""Основи Web дизайну"" в ІТ школі ""Hillel"" Досвід роботи понад 6 місяців на фрілансі.",Design,pre,0.5,"Успішне проходження курсу ""Основи Web дизайну"" в ІТ школі ""Hillel"" Досвід роботи понад 6 місяців на фрілансі.
Junior UI/UX Designer з комерційним досвідом роботи. Маю досвід роботи понад 6 місяців на фрілансі. Наразі продовжую працювати на фріланс основі та прокачувати свої навички UI/UX Designer та маю велике бажання розвиватися в компанії задля концентрації уваги якісної роботи на посаді. 
Готова працювати помічником web дизайнера та UI/UX дизайнера задля напрацювання досвіду
Очікую нові цікаві проекти. Готова, що не завжди буде легко, так як маю ціль стати гарним спеціалістом у сфері UI/UX Designer",uk,af2a5ba8-7517-5ee5-aedf-11ebc4f7582c,11106
Junior UI/UX Designer,"Landing Page для продажу оригінального крісла Wassily Chair.
Було проведено аналіз конкурентів в ніші, створено юзер персон, юзер флоу, розроблено вайфрейм, дизайн сторінки та інтерактивний прототип.

Розроблення мобільного додатку на IOS, додаток на тему ""Бронювання готелів, житла"". Робота почалась з аналізу конкурентів, створенням юзер персон та юзер флоу. Після чого почався етап розробки вайрфреймів, а далі - дизайн. Заключенням було створення інтерактивного прототипу та оформлення кейсу на Біханс.",,,Design,intermediate,0.5,"
Landing Page для продажу оригінального крісла Wassily Chair.
Було проведено аналіз конкурентів в ніші, створено юзер персон, юзер флоу, розроблено вайфрейм, дизайн сторінки та інтерактивний прототип.

Розроблення мобільного додатку на IOS, додаток на тему ""Бронювання готелів, житла"". Робота почалась з аналізу конкурентів, створенням юзер персон та юзер флоу. Після чого почався етап розробки вайрфреймів, а далі - дизайн. Заключенням було створення інтерактивного прототипу та оформлення кейсу на Біханс.
",uk,c7b47d00-82fc-580d-b6f9-ff2ac2ad6a3e,11107
Junior UI/UX Designer,"Looking for a job as a Junior UX/UI designer
Preferably in a product based company
What I am looking for in my job:
1. I want to develop interface design.
2. I want to collaborate with professionals and to work in a friendly environment
3. To conduct user experience analytics.
4. Create Wareframes and detailed prototypes.
5. To work with such products as: Web-service, mobile applications, browsers, social networks and web resources
6. To create Customer Journey Map and User Journey Map
7. To work on an adaptive design
8. To develop design systems
I have been studying design for 1 year, during this time I made 3 projects.
1) Web service looks for pets 
2) Mob app for booking table in restaurant
3) Mob app for renting house or apartments
4)Adaptive web-site for English lessons
5)Adaptive web-site for web-studio

Tools
1) Figma
2)Adobe photoshop, Illustrator
3)VS Code
4)Protopie

I worked in these projects.
1.Research and reference 
2.HTML & CSS
3.Wireframing
4.User Interface Design
5.User Experience Design
6.CJM & UJM
7.Create Persons
8.MVP version 
9.Dashboards
10.Prototyping
11.Design systems & Ui kit
12.Adaptive design
13.Adaptive design using media","Для мене важливо:
  - Можливість розвиватися та покращувати свої навички у веб-дизайні.
  - Дружня команда та приємні люди в колективі.","Є сертифікат UX/UI designer-a компанія GO IT. 
Навчаюся на магістратурі в GO IT на Software Engineering. Вивчаю розробку та кожного дня покращую свои знання в айти. Маю навички роботи в команді.",Design,upper,1.0,"Є сертифікат UX/UI designer-a компанія GO IT. 
Навчаюся на магістратурі в GO IT на Software Engineering. Вивчаю розробку та кожного дня покращую свои знання в айти. Маю навички роботи в команді.
Looking for a job as a Junior UX/UI designer
Preferably in a product based company
What I am looking for in my job:
1. I want to develop interface design.
2. I want to collaborate with professionals and to work in a friendly environment
3. To conduct user experience analytics.
4. Create Wareframes and detailed prototypes.
5. To work with such products as: Web-service, mobile applications, browsers, social networks and web resources
6. To create Customer Journey Map and User Journey Map
7. To work on an adaptive design
8. To develop design systems
I have been studying design for 1 year, during this time I made 3 projects.
1) Web service looks for pets 
2) Mob app for booking table in restaurant
3) Mob app for renting house or apartments
4)Adaptive web-site for English lessons
5)Adaptive web-site for web-studio

Tools
1) Figma
2)Adobe photoshop, Illustrator
3)VS Code
4)Protopie

I worked in these projects.
1.Research and reference 
2.HTML & CSS
3.Wireframing
4.User Interface Design
5.User Experience Design
6.CJM & UJM
7.Create Persons
8.MVP version 
9.Dashboards
10.Prototyping
11.Design systems & Ui kit
12.Adaptive design
13.Adaptive design using media
Для мене важливо:
  - Можливість розвиватися та покращувати свої навички у веб-дизайні.
  - Дружня команда та приємні люди в колективі.",uk,ad1d48dc-ca9a-5661-942c-59e117d7ab7d,11108
Junior UI/UX Designer,"My name is Lilia. I'm a student studying UX design, and at the same time I work in a clothing store called 24 Colours as a customer service and consulting specialist (I also have a little bit of management experience). I am excited to follow the newest trends in social media. At the college where I am studying, I will get a lot of theoretical and practical knowledge, but I want more experience. Therefore, I am motivated to develop my skills and grow professionally. 

Мене звати Ліля. Я студентка, наразі вивчає UX design, а паралельно працюю в магазині одягу ""24 Colours"" - на посаді обслуговування та консультування клієнтів (також трохи знаюсь на менеджменті). З великим задоволенням спостерігаю за новітніми трендами в соцмережах. В коледжі де навчаюсь, отримаю багато теоретичних і практичних знань, але хочу більшого досвіду. Тому, мотивована розвивати свої вміння та рости професійно.",,"I studied Polish for two years and have a B2 certificate

Два роки вивчала польську мову, маю сертифікат на рівень B2",Design,intermediate,0.0,"I studied Polish for two years and have a B2 certificate

Два роки вивчала польську мову, маю сертифікат на рівень B2
My name is Lilia. I'm a student studying UX design, and at the same time I work in a clothing store called 24 Colours as a customer service and consulting specialist (I also have a little bit of management experience). I am excited to follow the newest trends in social media. At the college where I am studying, I will get a lot of theoretical and practical knowledge, but I want more experience. Therefore, I am motivated to develop my skills and grow professionally. 

Мене звати Ліля. Я студентка, наразі вивчає UX design, а паралельно працюю в магазині одягу ""24 Colours"" - на посаді обслуговування та консультування клієнтів (також трохи знаюсь на менеджменті). З великим задоволенням спостерігаю за новітніми трендами в соцмережах. В коледжі де навчаюсь, отримаю багато теоретичних і практичних знань, але хочу більшого досвіду. Тому, мотивована розвивати свої вміння та рости професійно.
",uk,871ed28a-e45d-56ab-acc5-4a1e1efbe302,11109
Junior UI/UX Designer,"Smartflowlabs
- UX/UI дизайнер: від створення прототипу сайту, вивчення бренду та конкурентів до кінцевого результату створення дизайну сайту (під керівництвом Senior Веб-дизайнера).
- Розробка додатків для магазинів Shopify (під керівництвом Senior Веб-дизайнера).
- Адаптивний дизайн сайту.
(Вересень 2022р. - Січень 2023р.)",,"Hard Skills: 
- Figma, 
- Adobe Illustrator, 
- Adobe Photoshop, 
- Adobe After Effect (створення легкої Анімації).

Soft Skills: 
- наглядність; 
- робота в команді; 
- виконавчість та націленість на результат; 
- почуття гумору, чесність, стресостійкість, пунктуальність; - здатність швидко навчатися; 
- прагнення до розвитку та професійного зростання.",Design,basic,0.5,"Hard Skills: 
- Figma, 
- Adobe Illustrator, 
- Adobe Photoshop, 
- Adobe After Effect (створення легкої Анімації).

Soft Skills: 
- наглядність; 
- робота в команді; 
- виконавчість та націленість на результат; 
- почуття гумору, чесність, стресостійкість, пунктуальність; - здатність швидко навчатися; 
- прагнення до розвитку та професійного зростання.
Smartflowlabs
- UX/UI дизайнер: від створення прототипу сайту, вивчення бренду та конкурентів до кінцевого результату створення дизайну сайту (під керівництвом Senior Веб-дизайнера).
- Розробка додатків для магазинів Shopify (під керівництвом Senior Веб-дизайнера).
- Адаптивний дизайн сайту.
(Вересень 2022р. - Січень 2023р.)
",uk,e9ffc7c8-be0b-5ac8-b998-13c51e7cbfa9,11110
Junior UI/UX Designer,"- SMM-фахівчиня в ГО ""КМРУ"" (Конгрес молодіжних рад України) (червень 2022 - дотепер).
- Голова дизайнерського відділу Наукового товариства історичного факультету КНУ ім. Т. Шевченка (жовтень 2022 - дотепер).",,,Other,upper,1.0,"
- SMM-фахівчиня в ГО ""КМРУ"" (Конгрес молодіжних рад України) (червень 2022 - дотепер).
- Голова дизайнерського відділу Наукового товариства історичного факультету КНУ ім. Т. Шевченка (жовтень 2022 - дотепер).
",uk,c8f86fe6-04e4-5cb2-98e1-1382ca1499cd,11111
Junior UI/UX Designer,"Tepli obiymy
10.07.2023 - 25.07.2023
Розробка айдентики для інстаграм магазина в'язаних речей 
Проаналізувала конкуренцію та цільової аудиторії, виявила слабкі та сильні сторони продукції, розробила концепцію, створила логотип та оформила бірки для одягу.","Бажання розуміти процес розробки, а не лише створювати красиві інтерфейси, визначає мою мету.
Головне долучитися до внутрішньої команди дизайнерів, вчитися від професіоналів та брати участь у реальних проектах. Планую допомагати у рутинних завданнях, щоб в команди була змога  сконцентруватися на складніших аспектах.",,Design,basic,0.0,"
Tepli obiymy
10.07.2023 - 25.07.2023
Розробка айдентики для інстаграм магазина в'язаних речей 
Проаналізувала конкуренцію та цільової аудиторії, виявила слабкі та сильні сторони продукції, розробила концепцію, створила логотип та оформила бірки для одягу.
Бажання розуміти процес розробки, а не лише створювати красиві інтерфейси, визначає мою мету.
Головне долучитися до внутрішньої команди дизайнерів, вчитися від професіоналів та брати участь у реальних проектах. Планую допомагати у рутинних завданнях, щоб в команди була змога  сконцентруватися на складніших аспектах.",uk,0bc93ae8-cf18-5e9d-aefc-29283d984882,11112
Junior UI/UX Designer,"UI/UX Designer | Junfolio (з березня 2023 по тепер)
- Розробка концепції дизайну інтерфейса з урахуванням вимог замовника та потреб користувачів
- Створення макетів та прототипів
- Робота в команді, співпраця з розробниками та іншими членами команди
- Розробка адаптивного дизайну для планшету та мобільного телефону
- Проведення тестування інтерфейсу з допомогою користувачів
- Створення ui-kit та передача макету в розробку

Пет проєкти
1. Веб-сервіс створення сайтів для замовників
Проєкт, спрямований на підтримку початкових фахівців без досвіду, щоб допомогти їм реалізувати свої навички, працюючи в командах з реальними замовниками. Я брала активну участь у всіх етапах процесу дизайну, починаючи зі створення концептуальних вайрфреймів, розробки інтерактивних прототипів та остаточного дизайну. Моя робота включала створення високоякісних макетів, підбір іконок та графічних елементів, вибір кольорової палітри та шрифтів, а також визначення оптимальної структури і навігації. Я також активно використовувала компонентний підхід, створюючи компоненти для кнопок, полів введення, карточок та інших елементів, що полегшувало повторне використання. Робота в команді організована за методологією SCRUM з двотижневими спринтами і регулярними дейлі мітингами, на яких обговорюємо прогрес роботи, обмінюємося ідеями та вирішуємо питання для подальшого розвитку проєкту.

2. Мобільний додаток з резервування столиків
Додаток, який допомагатиме користувачам легко та швидко здійснювати бронювання столиків в улюблених закладах. Можливість шукати та переглядати інформацію про різні ресторани, меню, фотографії та розташування, обирати дату, час та кількість осіб, для яких вони хочуть забронювати столик. Для початку я провела аналіз, який допоміг мені зрозуміти, хто буде цільовою аудиторією, які їх потреби та очікування від додатку, склала мапу сайту, побудувала User flow. Розробила вайрфрейми та прототипи, які допомогли визначити візуальне розміщення елементів, оптимальну структуру та навігацію додатка. Розробила високоякісні макети, включаючи вибір кольорової палітри, шрифтів, графічних елементів та іконок.",,"Я - кваліфікована UI/UX дизайнерка з досвідом роботи в проєкті, спрямованому на підтримку початківців в сфері ІТ, які не мають досвіду. Моя участь у цьому проєкті не тільки дозволила мені вдосконалити свої навички в області UI/UX дизайну, але й надала мені унікальну можливість розвивати навички управління проєктами, та здобути практичний досвід у командній роботі.",Design,basic,0.0,"Я - кваліфікована UI/UX дизайнерка з досвідом роботи в проєкті, спрямованому на підтримку початківців в сфері ІТ, які не мають досвіду. Моя участь у цьому проєкті не тільки дозволила мені вдосконалити свої навички в області UI/UX дизайну, але й надала мені унікальну можливість розвивати навички управління проєктами, та здобути практичний досвід у командній роботі.
UI/UX Designer | Junfolio (з березня 2023 по тепер)
- Розробка концепції дизайну інтерфейса з урахуванням вимог замовника та потреб користувачів
- Створення макетів та прототипів
- Робота в команді, співпраця з розробниками та іншими членами команди
- Розробка адаптивного дизайну для планшету та мобільного телефону
- Проведення тестування інтерфейсу з допомогою користувачів
- Створення ui-kit та передача макету в розробку

Пет проєкти
1. Веб-сервіс створення сайтів для замовників
Проєкт, спрямований на підтримку початкових фахівців без досвіду, щоб допомогти їм реалізувати свої навички, працюючи в командах з реальними замовниками. Я брала активну участь у всіх етапах процесу дизайну, починаючи зі створення концептуальних вайрфреймів, розробки інтерактивних прототипів та остаточного дизайну. Моя робота включала створення високоякісних макетів, підбір іконок та графічних елементів, вибір кольорової палітри та шрифтів, а також визначення оптимальної структури і навігації. Я також активно використовувала компонентний підхід, створюючи компоненти для кнопок, полів введення, карточок та інших елементів, що полегшувало повторне використання. Робота в команді організована за методологією SCRUM з двотижневими спринтами і регулярними дейлі мітингами, на яких обговорюємо прогрес роботи, обмінюємося ідеями та вирішуємо питання для подальшого розвитку проєкту.

2. Мобільний додаток з резервування столиків
Додаток, який допомагатиме користувачам легко та швидко здійснювати бронювання столиків в улюблених закладах. Можливість шукати та переглядати інформацію про різні ресторани, меню, фотографії та розташування, обирати дату, час та кількість осіб, для яких вони хочуть забронювати столик. Для початку я провела аналіз, який допоміг мені зрозуміти, хто буде цільовою аудиторією, які їх потреби та очікування від додатку, склала мапу сайту, побудувала User flow. Розробила вайрфрейми та прототипи, які допомогли визначити візуальне розміщення елементів, оптимальну структуру та навігацію додатка. Розробила високоякісні макети, включаючи вибір кольорової палітри, шрифтів, графічних елементів та іконок.
",uk,e8656314-23f4-5e6a-96f0-a62b6101c0cb,11113
Junior UI/UX Designer,"Адміністратор -  1 місяць роботи зі стажуванням в українській компанії.

Графічний дизайнер - 1,5 місяців роботи в польській компанії Mindy Teams.
Менеджер з продажу - 1 тиждень, звільнилася, тому що час роботи не підходить",,"На протязі 3-ох місяців був пройдений курс для веб-дизайнера WayUp, де вивчила основні принципи роботи з Figma. 
Наразі вивчаю Adobe Illustrator.",Design,intermediate,0.0,"На протязі 3-ох місяців був пройдений курс для веб-дизайнера WayUp, де вивчила основні принципи роботи з Figma. 
Наразі вивчаю Adobe Illustrator.
Адміністратор -  1 місяць роботи зі стажуванням в українській компанії.

Графічний дизайнер - 1,5 місяців роботи в польській компанії Mindy Teams.
Менеджер з продажу - 1 тиждень, звільнилася, тому що час роботи не підходить
",uk,60d10d79-ca51-5c56-be11-ad0a2463fe5d,11114
Junior UI/UX Designer,"Більше 5-ти років працювала у сфері освіти - викладала українську та англійську мову. Протягом декретної відпустки продовжувала викладати онлайн та освоїла нову професію. Завершила курс по UI/UX, де розробляла додаток для доставки їжі (проводила дослідження, створювала User Persona & Story, CJM, Task Flow, IA), а також робила дашборди, постери.","Хочу якнайшвидше розпочати! Готова працювати асистентом дизайнера чи стажуватись, щоб набратись досвіду","Отримала сертифікат про завершення курсу UI/UX (Logos IT Academy), окрім цього проходила безкоштовний марафон від GoIT ""Основи HTML, CSS""",Design,upper,0.0,"Отримала сертифікат про завершення курсу UI/UX (Logos IT Academy), окрім цього проходила безкоштовний марафон від GoIT ""Основи HTML, CSS""
Більше 5-ти років працювала у сфері освіти - викладала українську та англійську мову. Протягом декретної відпустки продовжувала викладати онлайн та освоїла нову професію. Завершила курс по UI/UX, де розробляла додаток для доставки їжі (проводила дослідження, створювала User Persona & Story, CJM, Task Flow, IA), а також робила дашборди, постери.
Хочу якнайшвидше розпочати! Готова працювати асистентом дизайнера чи стажуватись, щоб набратись досвіду",uk,25493a89-f147-54d1-bc65-9ab03d4fe379,11115
Junior UI/UX Designer,"Був дизайнером у соціальній компанії Steiger International, розробляв веб-сайт як Jr. UX/UI. Працював над 4 проєктами, зокрема: Продукт у сфері доставки, веб-сайт магазину з доставки продуктів. Робив проєкти під час навчання на курсах Projector",,,Design,pre,1.0,"
Був дизайнером у соціальній компанії Steiger International, розробляв веб-сайт як Jr. UX/UI. Працював над 4 проєктами, зокрема: Продукт у сфері доставки, веб-сайт магазину з доставки продуктів. Робив проєкти під час навчання на курсах Projector
",uk,70cc3f92-7dc2-57fe-8bad-a524f2d3ba63,11116
Junior UI/UX Designer,"Вебдизайнерка-світчерка з великим бекграундом у редагуванні:) Закохана в ІТ. Впевнено користуюся програмою Figma та іншими графічними редакторами. 7 місяців працювала контент-дизайнеркою в компанії GOIT, де готувала у Figma, Photoshop, Illustrator весь візуальний матеріал для онлайн-курсів (прототипи, UI, слайди, обгортки до статей і курсів, рекламні банери, таблиці, документи в Notion). Раніше працювала з програмами Adobe InDesign, Coral Draw. Маю досвід роботи на телебаченні та у видавництві.
Рівень англійської – Intermediate.
Рівень знання розробки – можу відкрити код і знайти оригінальні зображення для свого дизайну:)","Шукаю стабільну роботу з офіційним оформленням у надійній компанії. Прагну працювати з дружною командою фахівців, які люблять свою справу. Разом досягнемо нових висот!)","Дві вищі освіти. Закінчила курси з UI/UX-дизайну, маю 7 місяців досвіду роботи. До дизайну 10 років працювала редактором у різних компаніях, зокрема на телебаченні. На всіх місцях роботи проявила себе як відповідальний фахівець.",Design,intermediate,1.0,"Дві вищі освіти. Закінчила курси з UI/UX-дизайну, маю 7 місяців досвіду роботи. До дизайну 10 років працювала редактором у різних компаніях, зокрема на телебаченні. На всіх місцях роботи проявила себе як відповідальний фахівець.
Вебдизайнерка-світчерка з великим бекграундом у редагуванні:) Закохана в ІТ. Впевнено користуюся програмою Figma та іншими графічними редакторами. 7 місяців працювала контент-дизайнеркою в компанії GOIT, де готувала у Figma, Photoshop, Illustrator весь візуальний матеріал для онлайн-курсів (прототипи, UI, слайди, обгортки до статей і курсів, рекламні банери, таблиці, документи в Notion). Раніше працювала з програмами Adobe InDesign, Coral Draw. Маю досвід роботи на телебаченні та у видавництві.
Рівень англійської – Intermediate.
Рівень знання розробки – можу відкрити код і знайти оригінальні зображення для свого дизайну:)
Шукаю стабільну роботу з офіційним оформленням у надійній компанії. Прагну працювати з дружною командою фахівців, які люблять свою справу. Разом досягнемо нових висот!)",uk,0bdec537-9c06-5672-b318-2755003aa429,11117
Junior UI/UX Designer,"Виконувала лише проєкти в рамках курсу Web Design Beginning від Projector.  
Наразі працюю над створенням сайту для пошуку роботи в Україні, у рамках курсу UI/UX Design Beginning, потім планується ще один реальний проєкт.
Бажаю розвиватися в сфері UI/UX Design, вивчити англійську мову, створювати гарні та працюючі інтерфейси.","Шукаю гарну компанію для старту, де зможу професійно зростати.","Створюю гарний, стриманий та якісний дизайн сайту, вмію працювати з кольорами та текстом, швидко вчусь та вмію знаходити потрібну інформацію.",Design,basic,0.5,"Створюю гарний, стриманий та якісний дизайн сайту, вмію працювати з кольорами та текстом, швидко вчусь та вмію знаходити потрібну інформацію.
Виконувала лише проєкти в рамках курсу Web Design Beginning від Projector.  
Наразі працюю над створенням сайту для пошуку роботи в Україні, у рамках курсу UI/UX Design Beginning, потім планується ще один реальний проєкт.
Бажаю розвиватися в сфері UI/UX Design, вивчити англійську мову, створювати гарні та працюючі інтерфейси.
Шукаю гарну компанію для старту, де зможу професійно зростати.",uk,c1cfae78-8daf-5176-83a9-fa38e25bda66,11118
Junior UI/UX Designer,"Вітаю! Мене звати Гайдаш Анастасія , маю статус Junior UI/UX Designer. Володію навичками роботи з Figma, Adobe photoshop. Маю досвід з роботою над оформленням інтернет магазинів , Landing page та редизайну сайтів. Створюю кейси на Behance. Володію англійською на рівні B1, проте зараз навчаюсь на підвищення рівня . Комунікабельна та завзята до роботи.",,,Design,intermediate,0.5,"
Вітаю! Мене звати Гайдаш Анастасія , маю статус Junior UI/UX Designer. Володію навичками роботи з Figma, Adobe photoshop. Маю досвід з роботою над оформленням інтернет магазинів , Landing page та редизайну сайтів. Створюю кейси на Behance. Володію англійською на рівні B1, проте зараз навчаюсь на підвищення рівня . Комунікабельна та завзята до роботи.
",uk,16d6ea1b-1e2d-51fe-a6b1-b3767e3df51e,11119
Junior UI/UX Designer,"Вітаю!Мене звати Марія і я сертифікований UX/UI дизайнер.
Займаюся дизайном близько року, з яких півроку навчалася.
Також проходила навчання з графічного дизайну, так що маю досвід у роботі з фотошопом і ілюстратором.
Я вмію дотримуватися базових принципів веб-дизайну, працювати з колористикою та типографікою. Працюю у професійних програмах,володію Figma і вмію виконувати прості завдання в Adobe Photoshop і Adobe illustrator.
Розробляю макети для лендингів та багатосторінкових сайтів, інтернет-магазинів.Створюю інтерфейси, які будуть добре виглядати на будь-якому екрані (Декстоп, планшет, мобільна версія)",,,Design,pre,0.5,"
Вітаю!Мене звати Марія і я сертифікований UX/UI дизайнер.
Займаюся дизайном близько року, з яких півроку навчалася.
Також проходила навчання з графічного дизайну, так що маю досвід у роботі з фотошопом і ілюстратором.
Я вмію дотримуватися базових принципів веб-дизайну, працювати з колористикою та типографікою. Працюю у професійних програмах,володію Figma і вмію виконувати прості завдання в Adobe Photoshop і Adobe illustrator.
Розробляю макети для лендингів та багатосторінкових сайтів, інтернет-магазинів.Створюю інтерфейси, які будуть добре виглядати на будь-якому екрані (Декстоп, планшет, мобільна версія)
",uk,ba2d0fb6-9ec0-550a-8bdc-266f7b4903a5,11120
Junior UI/UX Designer,"Вітаю, я Junior UI/UX Designer. Для мене дизайн - це буквально все, що нас оточує. Тому моя мета - створювати привабливий, зрозумілий та доступний дизайн. Щоб втілювати свою мету, я завжди готова вчитися новому та вдосконалювати навички.

Навички, пов'язані з UI/UX Design: 
- User Experience; User Interface
- Конкурентний аналіз
- Складання мудборду; підбір референсів
- Wireframe
- Робота з сітками
- Робота з композицією
- Робота з типографікою, кольором
- Адаптивний дизайн
- Figma, After Effects, Photoshop, Illustrator

Досвід роботи:
- 2016-2023 рр. - Центр позашкільної роботи Святошинського р-ну м. Києва, завідувач відділу. Працювала над організацією п'яти науково-практичних конференцій, шести круглих столів; модерацією творчих, робочих груп; розробленням дизайну презентацій, рекламних листівок, буклетів. 

Моя діяльність спиралася на методологічні підходи, що допомогло розвинути в мені наступні навички: організованість, послідовність, системність, упорядкованість. До виконання завдань ставлюся відповідально та сумлінно.

- 2022-2023 рр. - онлайн-курс в ITSTEP ""UX/UI Designer"". 
Працювала над розробкою лендінгу, інтернет-магазину, корпоративного сайту.

Швидко навчаюся новому. Бажаю розвиватися як UI/UX Designer, посилювати й опановувати нові soft та hard skills, зростати від Junior  до Middle.",,"Маю завершенні три проєкти: лендінг, інтрнет-магазин, корпоративний сайт.
Постійно займаюся самоосвітою у сфері дизайну.
Вивчаю англійську мову.",Design,pre,0.0,"Маю завершенні три проєкти: лендінг, інтрнет-магазин, корпоративний сайт.
Постійно займаюся самоосвітою у сфері дизайну.
Вивчаю англійську мову.
Вітаю, я Junior UI/UX Designer. Для мене дизайн - це буквально все, що нас оточує. Тому моя мета - створювати привабливий, зрозумілий та доступний дизайн. Щоб втілювати свою мету, я завжди готова вчитися новому та вдосконалювати навички.

Навички, пов'язані з UI/UX Design: 
- User Experience; User Interface
- Конкурентний аналіз
- Складання мудборду; підбір референсів
- Wireframe
- Робота з сітками
- Робота з композицією
- Робота з типографікою, кольором
- Адаптивний дизайн
- Figma, After Effects, Photoshop, Illustrator

Досвід роботи:
- 2016-2023 рр. - Центр позашкільної роботи Святошинського р-ну м. Києва, завідувач відділу. Працювала над організацією п'яти науково-практичних конференцій, шести круглих столів; модерацією творчих, робочих груп; розробленням дизайну презентацій, рекламних листівок, буклетів. 

Моя діяльність спиралася на методологічні підходи, що допомогло розвинути в мені наступні навички: організованість, послідовність, системність, упорядкованість. До виконання завдань ставлюся відповідально та сумлінно.

- 2022-2023 рр. - онлайн-курс в ITSTEP ""UX/UI Designer"". 
Працювала над розробкою лендінгу, інтернет-магазину, корпоративного сайту.

Швидко навчаюся новому. Бажаю розвиватися як UI/UX Designer, посилювати й опановувати нові soft та hard skills, зростати від Junior  до Middle.
",uk,63acba51-5616-57ea-8bd5-86c9a40f77dd,11121
